"Time","value"
2024-10-22 05:28:59,1692
2024-10-22 05:28:59,1571
2024-10-22 05:28:59,1945
2024-10-22 05:28:59,946
2024-10-22 05:28:59,803
2024-10-22 05:28:59,1334
2024-10-22 05:28:59,437
2024-10-22 05:28:59,364
2024-10-22 05:28:59,797
2024-10-22 05:28:59,833
2024-10-22 05:29:00,944
2024-10-22 05:29:00,949
2024-10-22 05:29:00,909
2024-10-22 05:29:00,941
2024-10-22 05:29:00,949
2024-10-22 05:29:00,906
2024-10-22 05:29:00,932
2024-10-22 05:29:00,970
2024-10-22 05:29:00,1108
2024-10-22 05:29:00,1109
2024-10-22 05:29:01,1361
2024-10-22 05:29:01,1368
2024-10-22 05:29:01,1541
2024-10-22 05:29:01,1638
2024-10-22 05:29:02,1717
2024-10-22 05:29:02,2246
2024-10-22 05:29:02,2218
2024-10-22 05:29:03,2340
2024-10-22 05:29:03,2393
2024-10-22 05:29:03,2626
2024-10-22 05:29:03,2740
2024-10-22 05:29:03,2770
2024-10-22 05:29:04,3181
2024-10-22 05:29:04,2753
2024-10-22 05:29:04,2721
2024-10-22 05:29:04,2585
2024-10-22 05:29:04,2432
2024-10-22 05:29:04,1982
2024-10-22 05:29:04,1984
2024-10-22 05:29:04,1987
2024-10-22 05:29:04,1991
2024-10-22 05:29:04,1994
2024-10-22 05:29:04,1827
2024-10-22 05:29:04,1831
2024-10-22 05:29:04,2227
2024-10-22 05:29:04,1846
2024-10-22 05:29:04,1865
2024-10-22 05:29:04,2414
2024-10-22 05:29:04,1949
2024-10-22 05:29:04,1951
2024-10-22 05:29:04,1936
2024-10-22 05:29:04,1892
2024-10-22 05:29:04,1641
2024-10-22 05:29:04,1363
2024-10-22 05:29:04,1734
2024-10-22 05:29:04,1189
2024-10-22 05:29:04,1080
2024-10-22 05:29:04,848
2024-10-22 05:29:05,828
2024-10-22 05:29:05,603
2024-10-22 05:29:05,786
2024-10-22 05:29:05,739
2024-10-22 05:29:05,694
2024-10-22 05:29:05,533
2024-10-22 05:29:05,542
2024-10-22 05:29:05,542
2024-10-22 05:29:05,549
2024-10-22 05:29:05,551
2024-10-22 05:29:05,559
2024-10-22 05:29:05,530
2024-10-22 05:29:05,398
2024-10-22 05:29:05,811
2024-10-22 05:29:05,806
2024-10-22 05:29:05,471
2024-10-22 05:29:05,430
2024-10-22 05:29:05,639
2024-10-22 05:29:05,440
2024-10-22 05:29:05,648
2024-10-22 05:29:05,446
2024-10-22 05:29:05,395
2024-10-22 05:29:05,683
2024-10-22 05:29:05,624
2024-10-22 05:29:05,673
2024-10-22 05:29:06,833
2024-10-22 05:29:06,938
2024-10-22 05:29:06,1209
2024-10-22 05:29:07,1379
2024-10-22 05:29:07,1516
2024-10-22 05:29:07,1662
2024-10-22 05:29:07,1783
2024-10-22 05:29:07,1761
2024-10-22 05:29:07,1770
2024-10-22 05:29:07,1786
2024-10-22 05:29:07,1747
2024-10-22 05:29:07,1736
2024-10-22 05:29:07,1732
2024-10-22 05:29:07,1734
2024-10-22 05:29:08,1759
2024-10-22 05:29:08,1796
2024-10-22 05:29:08,1797
2024-10-22 05:29:08,1600
2024-10-22 05:29:08,2439
2024-10-22 05:29:08,2228
2024-10-22 05:29:08,2215
2024-10-22 05:29:08,2199
2024-10-22 05:29:08,2192
2024-10-22 05:29:08,2059
2024-10-22 05:29:08,2065
2024-10-22 05:29:08,1928
2024-10-22 05:29:08,595
2024-10-22 05:29:08,607
2024-10-22 05:29:08,616
2024-10-22 05:29:08,1979
2024-10-22 05:29:08,1718
2024-10-22 05:29:09,1524
2024-10-22 05:29:09,1374
2024-10-22 05:29:09,1252
2024-10-22 05:29:09,1135
2024-10-22 05:29:09,980
2024-10-22 05:29:09,957
2024-10-22 05:29:09,964
2024-10-22 05:29:09,940
2024-10-22 05:29:09,893
2024-10-22 05:29:09,697
2024-10-22 05:29:09,649
2024-10-22 05:29:09,801
2024-10-22 05:29:09,597
2024-10-22 05:29:09,543
2024-10-22 05:29:09,2906
2024-10-22 05:29:09,706
2024-10-22 05:29:09,704
2024-10-22 05:29:09,704
2024-10-22 05:29:09,330
2024-10-22 05:29:09,698
2024-10-22 05:29:09,693
2024-10-22 05:29:09,599
2024-10-22 05:29:09,717
2024-10-22 05:29:09,476
2024-10-22 05:29:09,475
2024-10-22 05:29:09,632
2024-10-22 05:29:09,195
2024-10-22 05:29:09,200
2024-10-22 05:29:09,219
2024-10-22 05:29:10,583
2024-10-22 05:29:10,697
2024-10-22 05:29:10,556
2024-10-22 05:29:10,545
2024-10-22 05:29:10,331
2024-10-22 05:29:10,389
2024-10-22 05:29:10,532
2024-10-22 05:29:10,555
2024-10-22 05:29:10,416
2024-10-22 05:29:10,384
2024-10-22 05:29:10,358
2024-10-22 05:29:10,331
2024-10-22 05:29:10,310
2024-10-22 05:29:10,387
2024-10-22 05:29:10,607
2024-10-22 05:29:10,638
2024-10-22 05:29:10,487
2024-10-22 05:29:10,773
2024-10-22 05:29:11,1032
2024-10-22 05:29:11,1151
2024-10-22 05:29:11,1388
2024-10-22 05:29:11,1548
2024-10-22 05:29:12,1676
2024-10-22 05:29:12,2011
2024-10-22 05:29:12,1917
2024-10-22 05:29:12,1927
2024-10-22 05:29:12,1993
2024-10-22 05:29:12,2407
2024-10-22 05:29:13,2266
2024-10-22 05:29:13,2363
2024-10-22 05:29:13,2387
2024-10-22 05:29:13,2427
2024-10-22 05:29:13,2460
2024-10-22 05:29:13,2462
2024-10-22 05:29:13,2573
2024-10-22 05:29:13,3382
2024-10-22 05:29:14,3388
2024-10-22 05:29:14,2982
2024-10-22 05:29:14,2785
2024-10-22 05:29:14,2795
2024-10-22 05:29:14,3625
2024-10-22 05:29:14,3722
2024-10-22 05:29:14,3748
2024-10-22 05:29:14,3528
2024-10-22 05:29:14,3462
2024-10-22 05:29:14,3406
2024-10-22 05:29:14,3113
2024-10-22 05:29:15,3473
2024-10-22 05:29:15,3054
2024-10-22 05:29:15,2931
2024-10-22 05:29:15,2650
2024-10-22 05:29:15,2406
2024-10-22 05:29:15,2368
2024-10-22 05:29:15,2223
2024-10-22 05:29:15,1632
2024-10-22 05:29:15,1431
2024-10-22 05:29:15,1662
2024-10-22 05:29:15,1577
2024-10-22 05:29:15,1475
2024-10-22 05:29:15,1479
2024-10-22 05:29:15,1295
2024-10-22 05:29:15,2734
2024-10-22 05:29:15,2072
2024-10-22 05:29:15,1031
2024-10-22 05:29:15,1028
2024-10-22 05:29:15,1042
2024-10-22 05:29:15,1447
2024-10-22 05:29:15,1475
2024-10-22 05:29:16,1231
2024-10-22 05:29:16,1253
2024-10-22 05:29:16,1359
2024-10-22 05:29:16,1638
2024-10-22 05:29:17,1827
2024-10-22 05:29:17,2067
2024-10-22 05:29:17,2307
2024-10-22 05:29:18,2252
2024-10-22 05:29:18,2280
2024-10-22 05:29:18,2302
2024-10-22 05:29:18,2349
2024-10-22 05:29:18,2342
2024-10-22 05:29:18,2340
2024-10-22 05:29:18,2445
2024-10-22 05:29:18,2446
2024-10-22 05:29:18,2443
2024-10-22 05:29:18,2547
2024-10-22 05:29:18,2635
2024-10-22 05:29:18,2706
2024-10-22 05:29:18,2756
2024-10-22 05:29:19,3455
2024-10-22 05:29:19,3624
2024-10-22 05:29:19,3684
2024-10-22 05:29:19,3508
2024-10-22 05:29:19,3511
2024-10-22 05:29:19,3099
2024-10-22 05:29:19,3459
2024-10-22 05:29:19,3110
2024-10-22 05:29:19,2994
2024-10-22 05:29:19,2676
2024-10-22 05:29:20,2393
2024-10-22 05:29:20,1432
2024-10-22 05:29:20,1484
2024-10-22 05:29:20,1404
2024-10-22 05:29:20,1211
2024-10-22 05:29:20,1097
2024-10-22 05:29:20,1217
2024-10-22 05:29:20,1139
2024-10-22 05:29:20,1067
2024-10-22 05:29:20,1021
2024-10-22 05:29:20,1000
2024-10-22 05:29:20,889
2024-10-22 05:29:20,777
2024-10-22 05:29:20,680
2024-10-22 05:29:20,2187
2024-10-22 05:29:20,1848
2024-10-22 05:29:20,375
2024-10-22 05:29:20,746
2024-10-22 05:29:20,429
2024-10-22 05:29:20,612
2024-10-22 05:29:20,86.6
2024-10-22 05:29:20,112
2024-10-22 05:29:20,124
2024-10-22 05:29:20,608
2024-10-22 05:29:20,608
2024-10-22 05:29:21,667
2024-10-22 05:29:21,762
2024-10-22 05:29:21,843
2024-10-22 05:29:21,824
2024-10-22 05:29:21,787
2024-10-22 05:29:21,800
2024-10-22 05:29:21,839
2024-10-22 05:29:21,806
2024-10-22 05:29:21,775
2024-10-22 05:29:21,1142
2024-10-22 05:29:22,1266
2024-10-22 05:29:22,1199
2024-10-22 05:29:22,956
2024-10-22 05:29:22,1435
2024-10-22 05:29:22,1665
2024-10-22 05:29:22,1807
2024-10-22 05:29:22,1852
2024-10-22 05:29:23,1669
2024-10-22 05:29:23,1082
2024-10-22 05:29:23,1029
2024-10-22 05:29:23,931
2024-10-22 05:29:23,855
2024-10-22 05:29:23,900
2024-10-22 05:29:23,1653
2024-10-22 05:29:23,1561
2024-10-22 05:29:23,1478
2024-10-22 05:29:23,1409
2024-10-22 05:29:23,999
2024-10-22 05:29:23,662
2024-10-22 05:29:23,586
2024-10-22 05:29:23,1066
2024-10-22 05:29:23,932
2024-10-22 05:29:23,628
2024-10-22 05:29:23,489
2024-10-22 05:29:23,31.9
2024-10-22 05:29:23,341
2024-10-22 05:29:23,338
2024-10-22 05:29:23,263
2024-10-22 05:29:23,167
2024-10-22 05:29:23,138
2024-10-22 05:29:23,137
2024-10-22 05:29:23,95.2
2024-10-22 05:29:23,66.4
2024-10-22 05:29:23,292
2024-10-22 05:29:24,315
2024-10-22 05:29:24,358
2024-10-22 05:29:24,197
2024-10-22 05:29:24,194
2024-10-22 05:29:24,277
2024-10-22 05:29:24,271
2024-10-22 05:29:24,274
2024-10-22 05:29:24,294
2024-10-22 05:29:24,210
2024-10-22 05:29:24,57.9
2024-10-22 05:29:24,253
2024-10-22 05:29:24,347
2024-10-22 05:29:24,311
2024-10-22 05:29:24,192
2024-10-22 05:29:24,166
2024-10-22 05:29:24,127
2024-10-22 05:29:24,90.4
2024-10-22 05:29:24,37.9
2024-10-22 05:29:24,18.4
2024-10-22 05:29:24,261
2024-10-22 05:29:24,273
2024-10-22 05:29:24,165
2024-10-22 05:29:24,247
2024-10-22 05:29:25,237
2024-10-22 05:29:25,221
2024-10-22 05:29:25,186
2024-10-22 05:29:25,140
2024-10-22 05:29:25,190
2024-10-22 05:29:25,166
2024-10-22 05:29:25,185
2024-10-22 05:29:25,148
2024-10-22 05:29:25,198
2024-10-22 05:29:25,158
2024-10-22 05:29:25,362
2024-10-22 05:29:25,381
2024-10-22 05:29:25,275
2024-10-22 05:29:25,376
2024-10-22 05:29:25,274
2024-10-22 05:29:25,90.0
2024-10-22 05:29:25,277
2024-10-22 05:29:25,461
2024-10-22 05:29:25,439
2024-10-22 05:29:26,400
2024-10-22 05:29:26,437
2024-10-22 05:29:26,383
2024-10-22 05:29:26,356
2024-10-22 05:29:26,573
2024-10-22 05:29:26,619
2024-10-22 05:29:26,284
2024-10-22 05:29:26,276
2024-10-22 05:29:26,617
2024-10-22 05:29:26,413
2024-10-22 05:29:26,372
2024-10-22 05:29:26,688
2024-10-22 05:29:27,721
2024-10-22 05:29:27,558
2024-10-22 05:29:27,526
2024-10-22 05:29:27,931
2024-10-22 05:29:27,1093
2024-10-22 05:29:27,784
2024-10-22 05:29:27,1125
2024-10-22 05:29:27,933
2024-10-22 05:29:27,1107
2024-10-22 05:29:27,945
2024-10-22 05:29:28,923
2024-10-22 05:29:28,1169
2024-10-22 05:29:28,794
2024-10-22 05:29:28,782
2024-10-22 05:29:28,348
2024-10-22 05:29:28,968
2024-10-22 05:29:28,316
2024-10-22 05:29:28,841
2024-10-22 05:29:28,696
2024-10-22 05:29:28,423
2024-10-22 05:29:28,270
2024-10-22 05:29:28,78.3
2024-10-22 05:29:28,202
2024-10-22 05:29:28,19.4
2024-10-22 05:29:28,13.0
2024-10-22 05:29:28,108
2024-10-22 05:29:28,14.0
2024-10-22 05:29:28,121
2024-10-22 05:29:28,69.8
2024-10-22 05:29:28,25.5
2024-10-22 05:29:28,17.0
2024-10-22 05:29:28,138
2024-10-22 05:29:28,103
2024-10-22 05:29:28,13.8
2024-10-22 05:29:29,167
2024-10-22 05:29:29,163
2024-10-22 05:29:29,80.2
2024-10-22 05:29:29,33.3
2024-10-22 05:29:29,20.3
2024-10-22 05:29:29,191
2024-10-22 05:29:29,144
2024-10-22 05:29:29,67.8
2024-10-22 05:29:29,13.0
2024-10-22 05:29:29,96.9
2024-10-22 05:29:29,15.4
2024-10-22 05:29:29,11.3
2024-10-22 05:29:29,94.3
2024-10-22 05:29:29,96.7
2024-10-22 05:29:29,11.8
2024-10-22 05:29:29,81.0
2024-10-22 05:29:29,12.0
2024-10-22 05:29:29,157
2024-10-22 05:29:29,71.9
2024-10-22 05:29:29,44.0
2024-10-22 05:29:29,132
2024-10-22 05:29:29,119
2024-10-22 05:29:29,83.0
2024-10-22 05:29:29,35.9
2024-10-22 05:29:29,13.0
2024-10-22 05:29:29,109
2024-10-22 05:29:29,46.7
2024-10-22 05:29:30,114
2024-10-22 05:29:30,84.2
2024-10-22 05:29:30,133
2024-10-22 05:29:30,22.4
2024-10-22 05:29:30,210
2024-10-22 05:29:30,24.0
2024-10-22 05:29:30,81.7
2024-10-22 05:29:30,196
2024-10-22 05:29:30,41.8
2024-10-22 05:29:30,17.1
2024-10-22 05:29:30,20.0
2024-10-22 05:29:30,125
2024-10-22 05:29:30,252
2024-10-22 05:29:30,83.9
2024-10-22 05:29:30,19.7
2024-10-22 05:29:30,168
2024-10-22 05:29:30,214
2024-10-22 05:29:30,186
2024-10-22 05:29:30,44.9
2024-10-22 05:29:30,35.8
2024-10-22 05:29:30,19.0
2024-10-22 05:29:31,233
2024-10-22 05:29:31,268
2024-10-22 05:29:31,240
2024-10-22 05:29:31,216
2024-10-22 05:29:31,150
2024-10-22 05:29:31,187
2024-10-22 05:29:31,415
2024-10-22 05:29:31,587
2024-10-22 05:29:31,454
2024-10-22 05:29:31,424
2024-10-22 05:29:31,409
2024-10-22 05:29:31,382
2024-10-22 05:29:32,884
2024-10-22 05:29:32,910
2024-10-22 05:29:32,494
2024-10-22 05:29:32,990
2024-10-22 05:29:32,703
2024-10-22 05:29:32,674
2024-10-22 05:29:32,641
2024-10-22 05:29:32,967
2024-10-22 05:29:32,371
2024-10-22 05:29:32,392
2024-10-22 05:29:32,329
2024-10-22 05:29:32,316
2024-10-22 05:29:32,834
2024-10-22 05:29:32,755
2024-10-22 05:29:32,339
2024-10-22 05:29:33,233
2024-10-22 05:29:33,184
2024-10-22 05:29:33,23.2
2024-10-22 05:29:33,169
2024-10-22 05:29:33,72.6
2024-10-22 05:29:33,25.2
2024-10-22 05:29:33,11.8
2024-10-22 05:29:33,9.82
2024-10-22 05:29:33,15.3
2024-10-22 05:29:33,113
2024-10-22 05:29:33,66.3
2024-10-22 05:29:33,122
2024-10-22 05:29:33,14.0
2024-10-22 05:29:33,114
2024-10-22 05:29:33,201
2024-10-22 05:29:33,64.0
2024-10-22 05:29:33,9.64
2024-10-22 05:29:33,97.3
2024-10-22 05:29:33,10.8
2024-10-22 05:29:33,9.87
2024-10-22 05:29:33,17.9
2024-10-22 05:29:33,22.9
2024-10-22 05:29:34,18.1
2024-10-22 05:29:34,103
2024-10-22 05:29:34,11.3
2024-10-22 05:29:34,92.6
2024-10-22 05:29:34,92.9
2024-10-22 05:29:34,56.6
2024-10-22 05:29:34,13.0
2024-10-22 05:29:34,94.8
2024-10-22 05:29:34,45.9
2024-10-22 05:29:34,13.0
2024-10-22 05:29:34,12.0
2024-10-22 05:29:34,16.4
2024-10-22 05:29:34,12.0
2024-10-22 05:29:34,81.2
2024-10-22 05:29:34,10.0
2024-10-22 05:29:34,189
2024-10-22 05:29:35,266
2024-10-22 05:29:35,150
2024-10-22 05:29:35,153
2024-10-22 05:29:35,156
2024-10-22 05:29:35,117
2024-10-22 05:29:35,67.9
2024-10-22 05:29:35,37.6
2024-10-22 05:29:35,18.8
2024-10-22 05:29:35,301
2024-10-22 05:29:35,10.0
2024-10-22 05:29:35,136
2024-10-22 05:29:35,110
2024-10-22 05:29:35,97.9
2024-10-22 05:29:35,33.4
2024-10-22 05:29:35,13.0
2024-10-22 05:29:35,13.0
2024-10-22 05:29:35,123
2024-10-22 05:29:35,53.5
2024-10-22 05:29:35,20.2
2024-10-22 05:29:35,11.6
2024-10-22 05:29:35,116
2024-10-22 05:29:35,10.7
2024-10-22 05:29:36,16.9
2024-10-22 05:29:36,44.9
2024-10-22 05:29:36,241
2024-10-22 05:29:36,79.6
2024-10-22 05:29:36,109
2024-10-22 05:29:36,263
2024-10-22 05:29:36,88.5
2024-10-22 05:29:36,119
2024-10-22 05:29:36,303
2024-10-22 05:29:36,220
2024-10-22 05:29:36,209
2024-10-22 05:29:36,202
2024-10-22 05:29:36,22.8
2024-10-22 05:29:36,25.9
2024-10-22 05:29:36,25.0
2024-10-22 05:29:37,285
2024-10-22 05:29:37,141
2024-10-22 05:29:37,421
2024-10-22 05:29:37,377
2024-10-22 05:29:37,216
2024-10-22 05:29:37,194
2024-10-22 05:29:37,170
2024-10-22 05:29:37,142
2024-10-22 05:29:37,174
2024-10-22 05:29:37,156
2024-10-22 05:29:37,635
2024-10-22 05:29:37,209
2024-10-22 05:29:37,38.1
2024-10-22 05:29:38,60.2
2024-10-22 05:29:38,556
2024-10-22 05:29:38,445
2024-10-22 05:29:38,343
2024-10-22 05:29:38,304
2024-10-22 05:29:38,269
2024-10-22 05:29:38,237
2024-10-22 05:29:38,176
2024-10-22 05:29:38,37.9
2024-10-22 05:29:38,22.7
2024-10-22 05:29:38,246
2024-10-22 05:29:38,11.6
2024-10-22 05:29:38,119
2024-10-22 05:29:38,9.37
2024-10-22 05:29:38,10.2
2024-10-22 05:29:39,10.4
2024-10-22 05:29:39,19.0
2024-10-22 05:29:39,131
2024-10-22 05:29:39,91.0
2024-10-22 05:29:39,42.9
2024-10-22 05:29:39,10.4
2024-10-22 05:29:39,11.7
2024-10-22 05:29:39,91.9
2024-10-22 05:29:39,9.93
2024-10-22 05:29:39,10.2
2024-10-22 05:29:39,13.0
2024-10-22 05:29:39,12.6
2024-10-22 05:29:39,86.6
2024-10-22 05:29:39,42.4
2024-10-22 05:29:39,10.8
2024-10-22 05:29:39,9.54
2024-10-22 05:29:39,12.0
2024-10-22 05:29:39,86.4
2024-10-22 05:29:40,9.04
2024-10-22 05:29:40,19.8
2024-10-22 05:29:40,17.9
2024-10-22 05:29:40,24.4
2024-10-22 05:29:40,12.2
2024-10-22 05:29:40,109
2024-10-22 05:29:40,52.3
2024-10-22 05:29:40,25.4
2024-10-22 05:29:40,19.6
2024-10-22 05:29:40,16.4
2024-10-22 05:29:40,16.6
2024-10-22 05:29:40,24.8
2024-10-22 05:29:40,20.3
2024-10-22 05:29:40,13.0
2024-10-22 05:29:40,21.7
2024-10-22 05:29:41,117
2024-10-22 05:29:41,28.8
2024-10-22 05:29:41,13.2
2024-10-22 05:29:41,17.0
2024-10-22 05:29:41,218
2024-10-22 05:29:41,32.6
2024-10-22 05:29:41,50.1
2024-10-22 05:29:41,37.1
2024-10-22 05:29:41,94.0
2024-10-22 05:29:41,110
2024-10-22 05:29:41,52.8
2024-10-22 05:29:41,314
2024-10-22 05:29:41,183
2024-10-22 05:29:41,182
2024-10-22 05:29:41,155
2024-10-22 05:29:42,118
2024-10-22 05:29:42,86.5
2024-10-22 05:29:42,27.0
2024-10-22 05:29:42,25.2
2024-10-22 05:29:42,28.0
2024-10-22 05:29:42,21.3
2024-10-22 05:29:42,26.9
2024-10-22 05:29:42,24.9
2024-10-22 05:29:42,24.9
2024-10-22 05:29:42,35.6
2024-10-22 05:29:42,64.8
2024-10-22 05:29:42,80.0
2024-10-22 05:29:43,41.3
2024-10-22 05:29:43,113
2024-10-22 05:29:43,49.4
2024-10-22 05:29:43,26.9
2024-10-22 05:29:43,66.1
2024-10-22 05:29:43,44.2
2024-10-22 05:29:43,23.9
2024-10-22 05:29:43,24.4
2024-10-22 05:29:43,21.6
2024-10-22 05:29:43,19.0
2024-10-22 05:29:43,21.5
2024-10-22 05:29:43,18.9
2024-10-22 05:29:43,23.1
2024-10-22 05:29:43,19.2
2024-10-22 05:29:43,12.0
2024-10-22 05:29:44,15.0
2024-10-22 05:29:44,18.4
2024-10-22 05:29:44,20.2
2024-10-22 05:29:44,17.6
2024-10-22 05:29:44,12.0
2024-10-22 05:29:44,11.0
2024-10-22 05:29:44,15.5
2024-10-22 05:29:44,16.8
2024-10-22 05:29:44,15.8
2024-10-22 05:29:44,23.2
2024-10-22 05:29:44,24.2
2024-10-22 05:29:44,47.0
2024-10-22 05:29:44,41.4
2024-10-22 05:29:44,30.0
2024-10-22 05:29:44,27.5
2024-10-22 05:29:45,28.2
2024-10-22 05:29:45,28.0
2024-10-22 05:29:45,25.3
2024-10-22 05:29:45,20.6
2024-10-22 05:29:45,22.0
2024-10-22 05:29:45,9.90
2024-10-22 05:29:45,21.0
2024-10-22 05:29:45,66.8
2024-10-22 05:29:45,45.9
2024-10-22 05:29:45,46.9
2024-10-22 05:29:45,74.8
2024-10-22 05:29:45,77.0
2024-10-22 05:29:46,42.4
2024-10-22 05:29:46,53.9
2024-10-22 05:29:46,34.9
2024-10-22 05:29:46,27.7
2024-10-22 05:29:46,29.0
2024-10-22 05:29:46,43.5
2024-10-22 05:29:46,22.9
2024-10-22 05:29:46,26.4
2024-10-22 05:29:46,31.4
2024-10-22 05:29:46,32.2
2024-10-22 05:29:46,42.6
2024-10-22 05:29:46,28.9
2024-10-22 05:29:47,36.7
2024-10-22 05:29:47,28.6
2024-10-22 05:29:47,26.5
2024-10-22 05:29:47,40.9
2024-10-22 05:29:47,28.0
2024-10-22 05:29:47,24.6
2024-10-22 05:29:47,33.3
2024-10-22 05:29:47,30.2
2024-10-22 05:29:47,33.3
2024-10-22 05:29:47,28.6
2024-10-22 05:29:47,25.3
2024-10-22 05:29:47,28.7
2024-10-22 05:29:47,32.5
2024-10-22 05:29:47,30.9
2024-10-22 05:29:48,27.7
2024-10-22 05:29:48,26.7
2024-10-22 05:29:48,25.1
2024-10-22 05:29:48,20.1
2024-10-22 05:29:48,19.8
2024-10-22 05:29:48,11.7
2024-10-22 05:29:48,27.5
2024-10-22 05:29:48,22.0
2024-10-22 05:29:48,21.0
2024-10-22 05:29:48,25.4
2024-10-22 05:29:48,26.4
2024-10-22 05:29:48,25.0
2024-10-22 05:29:48,23.5
2024-10-22 05:29:48,23.0
2024-10-22 05:29:48,26.4
2024-10-22 05:29:49,20.3
2024-10-22 05:29:49,19.3
2024-10-22 05:29:49,16.1
2024-10-22 05:29:49,22.4
2024-10-22 05:29:49,25.0
2024-10-22 05:29:49,21.0
2024-10-22 05:29:49,12.3
2024-10-22 05:29:49,17.0
2024-10-22 05:29:49,11.4
2024-10-22 05:29:49,10.5
2024-10-22 05:29:49,20.8
2024-10-22 05:29:49,11.5
2024-10-22 05:29:49,20.0
2024-10-22 05:29:49,21.3
2024-10-22 05:29:50,21.4
2024-10-22 05:29:50,13.1
2024-10-22 05:29:50,14.7
2024-10-22 05:29:50,12.0
2024-10-22 05:29:50,10.6
2024-10-22 05:29:50,16.2
2024-10-22 05:29:50,12.1
2024-10-22 05:29:50,16.1
2024-10-22 05:29:50,9.62
2024-10-22 05:29:50,12.8
2024-10-22 05:29:50,12.7
2024-10-22 05:29:50,30.5
2024-10-22 05:29:50,21.9
2024-10-22 05:29:50,13.0
2024-10-22 05:29:51,22.9
2024-10-22 05:29:51,92.5
2024-10-22 05:29:51,64.8
2024-10-22 05:29:51,119
2024-10-22 05:29:51,94.6
2024-10-22 05:29:51,35.5
2024-10-22 05:29:51,40.0
2024-10-22 05:29:51,56.2
2024-10-22 05:29:51,24.9
2024-10-22 05:29:51,62.4
2024-10-22 05:29:51,51.1
2024-10-22 05:29:51,32.9
2024-10-22 05:29:51,31.5
2024-10-22 05:29:51,40.5
2024-10-22 05:29:52,35.3
2024-10-22 05:29:52,54.2
2024-10-22 05:29:52,67.3
2024-10-22 05:29:52,42.0
2024-10-22 05:29:52,58.6
2024-10-22 05:29:52,34.5
2024-10-22 05:29:52,55.8
2024-10-22 05:29:52,52.3
2024-10-22 05:29:52,72.4
2024-10-22 05:29:52,48.2
2024-10-22 05:29:52,58.9
2024-10-22 05:29:52,54.7
2024-10-22 05:29:53,127
2024-10-22 05:29:53,163
2024-10-22 05:29:53,99.7
2024-10-22 05:29:53,106
2024-10-22 05:29:53,196
2024-10-22 05:29:53,97.0
2024-10-22 05:29:53,265
2024-10-22 05:29:53,50.0
2024-10-22 05:29:53,22.6
2024-10-22 05:29:53,25.7
2024-10-22 05:29:54,20.5
2024-10-22 05:29:54,21.5
2024-10-22 05:29:54,23.1
2024-10-22 05:29:54,22.8
2024-10-22 05:29:54,13.0
2024-10-22 05:29:54,13.2
2024-10-22 05:29:54,15.3
2024-10-22 05:29:54,16.1
2024-10-22 05:29:54,20.7
2024-10-22 05:29:54,15.9
2024-10-22 05:29:54,10.4
2024-10-22 05:29:54,11.0
2024-10-22 05:29:54,12.2
2024-10-22 05:29:54,16.9
2024-10-22 05:29:54,20.6
2024-10-22 05:29:55,26.6
2024-10-22 05:29:55,25.6
2024-10-22 05:29:55,19.5
2024-10-22 05:29:55,19.3
2024-10-22 05:29:55,9.60
2024-10-22 05:29:55,11.9
2024-10-22 05:29:55,9.51
2024-10-22 05:29:55,11.9
2024-10-22 05:29:55,16.1
2024-10-22 05:29:55,9.33
2024-10-22 05:29:55,17.0
2024-10-22 05:29:55,18.0
2024-10-22 05:29:55,21.8
2024-10-22 05:29:55,19.0
2024-10-22 05:29:55,18.2
2024-10-22 05:29:55,11.8
2024-10-22 05:29:56,54.5
2024-10-22 05:29:56,48.8
2024-10-22 05:29:56,42.9
2024-10-22 05:29:56,29.1
2024-10-22 05:29:56,30.6
2024-10-22 05:29:56,25.6
2024-10-22 05:29:56,24.4
2024-10-22 05:29:56,107
2024-10-22 05:29:56,28.5
2024-10-22 05:29:56,134
2024-10-22 05:29:56,31.4
2024-10-22 05:29:56,68.7
2024-10-22 05:29:57,32.5
2024-10-22 05:29:57,24.1
2024-10-22 05:29:57,34.1
2024-10-22 05:29:57,96.0
2024-10-22 05:29:57,41.0
2024-10-22 05:29:57,27.5
2024-10-22 05:29:57,39.8
2024-10-22 05:29:57,60.1
2024-10-22 05:29:57,37.1
2024-10-22 05:29:57,73.1
2024-10-22 05:29:57,50.4
2024-10-22 05:29:57,109
2024-10-22 05:29:57,85.5
2024-10-22 05:29:58,67.0
2024-10-22 05:29:58,41.3
2024-10-22 05:29:58,46.1
2024-10-22 05:29:58,25.8
2024-10-22 05:29:58,42.2
2024-10-22 05:29:58,22.9
2024-10-22 05:29:58,51.7
2024-10-22 05:29:58,55.4
2024-10-22 05:29:58,30.4
2024-10-22 05:29:58,29.2
2024-10-22 05:29:58,23.1
2024-10-22 05:29:58,23.6
2024-10-22 05:29:58,23.9
2024-10-22 05:29:58,20.3
2024-10-22 05:29:59,18.7
2024-10-22 05:29:59,25.7
2024-10-22 05:29:59,19
2024-10-22 05:29:59,13.0
2024-10-22 05:29:59,10.2
2024-10-22 05:29:59,20.7
2024-10-22 05:29:59,14.0
2024-10-22 05:29:59,17.0
2024-10-22 05:29:59,8.86
2024-10-22 05:29:59,12.8
2024-10-22 05:29:59,19.3
2024-10-22 05:29:59,20.7
2024-10-22 05:29:59,13.0
2024-10-22 05:29:59,11.0
2024-10-22 05:29:59,17.7
2024-10-22 05:29:59,23.1
2024-10-22 05:30:00,19.3
